file_name,age,race,masked,skintone,emotion,gender,split
88651117.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7577070417208864
88675960.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-0.2790716326172875
88698781.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,-0.006729180029116685
88701774.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.8727042470535424
88716025.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.5491131772327865
88719546.jpg,Baby,Caucasian,unmasked,light,Sadness,Male,0.906673424718116
88755513.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0.8096642709490861
88764975.jpg,Baby,Caucasian,unmasked,light,Neutral,Female,-0.31100501861775176
8881482.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.3294525322516217
88819398.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.7808987072714623
88821224.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,0.07308536660652247
88825847.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.10451246250298075
88850387.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,1.0277942309996593
88851665.jpg,20-30s,Negroid,unmasked,dark,Neutral,Female,0.018691635975453848
88852424.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.18309955675613535
88855674.jpg,20-30s,Negroid,unmasked,dark,Neutral,Female,-0.24450129409846694
88857476.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0.1429605883048213
88891612.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,0.014370862210925116
88895158.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,0.0229522304608694
88907284.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,2.1298292168548754
88928857.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.2523044373086463
88939725.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-1.2103015348052673
88967144.jpg,Baby,Caucasian,unmasked,mid-light,Neutral,Male,-0.1126759546985065
88969303.jpg,Baby,Caucasian,unmasked,mid-light,Happiness,Male,0.20812955136622593
88971742.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,0.01633415080327727
88974939.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.5174993603962019
88974973.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Male,0.348123334732118
88975490.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,1.0086032223584984
88975633.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.5414628139192648
88996607.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.7120694778004233
89028800.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.09928091117604673
89090543.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.4554965078339979
89092917.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.1535641007091038
89094071.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.8970605941164481
89100695.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.07068261691306732
89105620.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.116028732297677
89109686.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.32467251988501733
89175411.jpg,Baby,Caucasian,unmasked,light,Happiness,Male,1.5891649286607985
89178849.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-1.0662584799325798
89189232.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.07129336095151259
89190160.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.0695804492676357
89206329.jpg,20-30s,Caucasian,unmasked,light,Disgust,Male,-0.2804507551864076
89217610.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,1.565105091668524
8924045.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.5275180945630438
89308075.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Male,-1.6795072298853906
89319975.jpg,20-30s,Caucasian,masked,light,Neutral,Male,-0.7623826484169252
89321550.jpg,40-50s,Negroid,unmasked,mid-dark,Neutral,Male,0.4097393153385692
89329563.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-1.1973426477826805
89340441.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.171057622689251
89353301.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.9329755544292961
89358044.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.5608985780292168
89359964.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.12359561517081234
89367081.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,1.074881825810811
89384134.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.7971160221530238
89394771.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.5585007555462922
89424199.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.46542934458844576
89457863.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.9738361125827546
89476132.jpg,20-30s,Caucasian,unmasked,mid-light,Anger,Female,0.665901407021641
89483075.jpg,40-50s,Mongoloid,masked,light,Neutral,Female,0.095595488638098
89523771.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-3.12312005569603
89540330.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,-0.3808399236057379
89558003.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,-1.4992052975948715
89566711.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,-0.8891600550600405
89597873.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,-1.872096298412821
89606021.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,-1.0873315713434646
89612541.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.5888421021417996
89625675.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-0.36717047605124564
89644576.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.5124371735150097
8966060.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.6370332858070781
89665511.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.1156340337111614
89668725.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.3758473651830163
89675001_3.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,-1.2030580074517114
89675472.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female,1.3553340390608055
89714833.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.045214535841533295
89769425.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-2.265300738822586
8978312.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.1823921355625437
8978532.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7180169034196141
89794872.jpg,20-30s,Caucasian,unmasked,light,Fear,Female,-0.10309262903163219
89807174.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,-1.018249349244125
89814355.jpg,20-30s,Caucasian,unmasked,light,Surprise,Female,-0.4869180614720055
89814366.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.43002684230375854
8983802.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.817416249773992
89843607.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,-1.501546679289811
89862104.jpg,20-30s,Caucasian,unmasked,mid-dark,Surprise,Male,-1.7361100411985406
89867905.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-0.37457048107149726
89869377.jpg,20-30s,Caucasian,unmasked,light,Surprise,Male,0.6512307034074495
89878765.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.46127313249413926
89879895.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1.2022683086876498
89880625.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.6155235740117998
89890823.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Male,-0.9376095733889551
89965032.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.26284745386292707
89969246.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.6530220449759682
89972881.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.2662161738127249
89972951.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.6316789086300048
89997445.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.3629915119652528
90003333.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.04021412950984522
90014281.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,-0.07712709478869208
90014750.jpg,Senior,Caucasian,unmasked,light,Happiness,Female,1.729980760052615
90032152.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.0986254160528778
9004655.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.41507987223350273
90077818.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.11513692498836436
90081572.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1.1827100904657037
90095474.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.3291773424180746
90136639.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,-0.6874285946844638
90154657.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,-1.8716951043706436
90158763.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,1.0336074889538622
90164148.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-1.9814444905106374
90170290.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.7456088781810237
90181153.jpg,Baby,Mongoloid,unmasked,mid-light,Neutral,Male,-0.7712373693539263
90192316.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.5509220351714071
90192953.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2.5193949629342582
90211442.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.5582564969451344
90216600.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,-0.30865963777892297
90225528.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.569269794828059
9024339.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,-0.4782243103440382
90252224.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7580788690272859
90258492.jpg,Baby,Mongoloid,unmasked,mid-light,Neutral,Male,-0.25409255109037954
90270615.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,0.34687065776334136
90273067.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.23246223600767357
90277585.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.4110106199704945
90280163.jpg,Kid,Mongoloid,unmasked,light,Neutral,Male,2.3915836202906706
90282578.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.5469884096106856
90287588.jpg,Senior,Mongoloid,masked,mid-light,Neutral,Female,0.7063967479812729
90320472.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,0.0017028903481058123
90339348.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Female,-1.3342275244558464
90360374.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.3588866277454606
90361940.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7850914750335656
90362715.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7341288675748886
90365750.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.5544270968465208
9037844.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,0.2512318446595006
9037846.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,-0.027256141686702127
9037848.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,0.3258073839114572
90380482.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1.0142959909598352
90386353.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,0.280394516128078
9039194.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.8335888176099249
90402711.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male,0.14390743984342266
90402800.jpg,Senior,Caucasian,unmasked,mid-light,Surprise,Female,-1.738984925026949
90419694.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male,-0.48339154206355056
90421258.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.002883709309460954
90432482.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-1.1718362767205113
90451493.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.26342685481631356
90459463.jpg,Kid,Caucasian,unmasked,mid-light,Happiness,Female,-0.6073535384654901
90465760.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.3240381808988669
90471094.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,-0.03399897896711158
90472790.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.22980789584454095
90479747.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.40303098675539967
90509456.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.0046582645190112
90551323.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.5124485816282526
90590052.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1.198214817367704
9060184.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Male,-1.2675581826691056
9060185.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male,0.6165342274076202
90603986.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,0.27069235275407205
90617596.jpg,20-30s,Caucasian,unmasked,light,Surprise,Female,0.03664856372756809
90621734.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.10519417878361345
90635093.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.19135912313302
90635729.jpg,40-50s,Negroid,unmasked,dark,Neutral,Male,1.6851811130216154
90637658.jpg,20-30s,Mongoloid,masked,light,Surprise,Female,-0.04324984572879517
9065826.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.6217816105739715
9065881.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.052269413620336456
90690589.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.048649069592122764
90717214.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.04031352567059973
90718354.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.263162451242647
9073201.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.6405984919808385
90744307.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.9517829723312324
90750233.jpg,20-30s,Mongoloid,unmasked,light,Anger,Female,-0.5493669685772551
90785529.jpg,Senior,Caucasian,unmasked,light,Happiness,Female,0.188694531868354
90789671.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.799609413722048
90797416.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.012848946360667256
90802685.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.1021065560420964
90807200.jpg,20-30s,Mongoloid,masked,light,Happiness,Female,-2.583380173996713
90822231.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-1.3547013255419378
90824035.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,-0.5415588982485132
90826137.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.6305289563514221
90836206.jpg,Baby,Caucasian,unmasked,light,Neutral,Male,-0.5066025221427166
90840559.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,-0.2912871928364334
90856210.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.0095343130522914
90868992.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1.127821896642841
90905480.jpg,Kid,Mongoloid,masked,light,Happiness,Female,-1.6636242823863299
90905818.jpg,Kid,Mongoloid,masked,light,Neutral,Female,-2.188482293456258
90905871.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female,0.5182159945899724
90939561.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.6088650622904171
90939668.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.6083504979755748
90942298.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.6045090769245445
90952551.jpg,20-30s,Caucasian,unmasked,light,Sadness,Female,-1.336248997604036
90997105.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Male,1.6867892511213434
91021181.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.9362286989886871
91021181_2.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.508569405558713
91035059.jpg,20-30s,Caucasian,masked,light,Anger,Female,0.7134328244679722
91038737.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,-0.23500161850319876
91045150.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.4894018664991612
91051381.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.6133912555025203
91113461.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.5812487583454888
91229755.jpg,20-30s,Caucasian,unmasked,light,Surprise,Male,0.4556886659366395
91231511.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.6914582247836962
91244304.jpg,Teenager,Negroid,unmasked,mid-light,Happiness,Male,-0.41504028525859915
91287155.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.20410581942274147
91309529.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0.32711095218949177
91328321.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Female,-0.425543035450319
91344007.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Male,-0.9772687770351584
91414355.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.05387173657048477
91423614.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.8962601388748058
9142386.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.37552436666207534
91457111.jpg,Kid,Caucasian,unmasked,mid-light,Happiness,Female,-0.5181225735299527
91458595.jpg,Kid,Caucasian,unmasked,mid-light,Happiness,Female,-1.133605727766033
9145989.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7623692820023883
91521231.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.21033221492328097
9153005.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.7460477990245024
9153153.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7691132907426009
91543518.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1.9118503184282565
91558543.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.8958279065227062
9156373.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.1890736122239786
9157916.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.8493059729928203
91586607.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.9439916804360884
91599082.jpg,20-30s,Negroid,masked,dark,Neutral,Male,-0.9454890247359462
91600268.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male,-0.1459991654837798
9162662.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.41540481419935954
91628509.jpg,Teenager,Caucasian,unmasked,mid-light,Neutral,Male,-1.0956575933298327
91639040.jpg,20-30s,Caucasian,masked,light,Fear,Female,-1.8653147652920814
91640917.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,-1.5762050943502046
9165909.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.028037258905967224
91660148.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,1.0036643087427852
91662800.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.2658875232927451
9166575.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.11843144325420196
91678569.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.7052619130421675
91695903.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-1.2954901410594466
91752477.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.3924698797089451
91752483.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,0.120319729956735
91752484.jpg,20-30s,Mongoloid,masked,light,Neutral,Female,-0.5056641090342583
91752717.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,-0.6147962152401051
91792686.jpg,Baby,Mongoloid,masked,light,Neutral,Female,-0.030081602155179334
91840111.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.8653121918438007
91850566.jpg,Senior,Caucasian,unmasked,mid-light,Neutral,Female,-0.19945283902133948
91862228.jpg,40-50s,Caucasian,unmasked,light,Anger,Male,-1.352090505086169
91901777.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Male,-0.28941414244897934
91928833.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.390708893832613
91939792.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.3646137251395669
91949658.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.2335051716178416
91956300.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.10216714959742276
91965792.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.0861467122080934
91970977.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,-1.0114611377844016
92018270.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,-1.1042059944682925
92029855.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5887375663079286
92032409.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.3973430127337936
92037517.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.01010592438229865
92043426.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.8969037938623923
