,file_name,age,race,masked,skintone,emotion,gender
11627,84060920.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11628,84062463.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11629,84066965.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11630,84074102.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
11631,84078341.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11632,84079185.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11633,84079905.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11634,84083886.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11635,84083957.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11636,84085993.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Female
11637,84087002.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11638,84091898.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11639,84104749.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11640,84109435.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male
11641,84118594.jpg,Baby,Mongoloid,unmasked,light,Neutral,Male
11642,84125589.jpg,Kid,Caucasian,unmasked,light,Happiness,Female
11643,84126141.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11644,84127707.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11645,84128788.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
11646,84130106.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male
11647,84140856.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11648,84146141.jpg,20-30s,Caucasian,unmasked,light,Sadness,Female
11649,84154306.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11650,84154525.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11651,84154631.jpg,20-30s,Caucasian,unmasked,light,Disgust,Female
11652,84161788.jpg,20-30s,Negroid,unmasked,mid-light,Happiness,Female
11653,84163102.jpg,20-30s,Negroid,unmasked,mid-light,Happiness,Female
11654,84163263.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male
11655,84178953.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male
11656,84179025.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11657,84180126.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11658,84180159.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11659,84182835.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
11660,84187615.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female
11661,84189251.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male
11662,84189981.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11663,84197455.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male
11664,84201856.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11665,84204193.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11666,84205406.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
11667,84205455.jpg,20-30s,Caucasian,masked,light,Neutral,Female
11668,84210882.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11669,84214880.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female
11670,84216306.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Female
11671,84220876.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11672,84221942.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11673,84224267.jpg,Kid,Caucasian,unmasked,light,Happiness,Male
11674,84228889.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female
11675,84230651.jpg,20-30s,Negroid,unmasked,mid-light,Neutral,Female
11676,84241065.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11677,84241549.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11678,84244394.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male
11679,84248384.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male
11680,84249241.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11681,84249473.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
11682,84250721.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11683,84263721.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11684,84265716.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11685,84267683.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11686,84270849.jpg,40-50s,Caucasian,unmasked,light,Neutral,Female
11687,84270883.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11688,84273542.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11689,84274458.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11690,84277297.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11691,84284883.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11692,84284951.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11693,84287161.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11694,84295609.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11695,8430888.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11696,84310127.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11697,84312777.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
11698,84314904.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
11699,84316740.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female
11700,84317606.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
11701,84318451.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11702,84318571.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11703,84326392.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11704,84327244.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11705,84345417.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
11706,84350376.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
11707,84356907.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male
11708,84359154.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11709,84360451.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11710,84361931.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11711,84362818.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Male
11712,84367276.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11713,84372553.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female
11714,84378350.jpg,Kid,Caucasian,unmasked,light,Happiness,Female
11715,84382875.jpg,20-30s,Mongoloid,unmasked,light,Anger,Female
11716,84383725.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male
11717,84390136.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
11718,84391685.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11719,84395483.jpg,40-50s,Mongoloid,masked,mid-light,Happiness,Male
11720,84395484.jpg,40-50s,Mongoloid,masked,mid-light,Happiness,Male
11721,84399587.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11722,84411367.jpg,40-50s,Negroid,unmasked,dark,Happiness,Male
11723,8441639.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11724,84422434.jpg,Senior,Negroid,masked,mid-dark,Happiness,Male
11725,84422523.jpg,Kid,Negroid,unmasked,mid-dark,Surprise,Female
11726,84422602.jpg,Kid,Caucasian,unmasked,light,Happiness,Female
11727,84422837.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
11728,84441586.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
11729,8444348.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11730,84444524.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
11731,84447383.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
11732,84448693.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female
11733,84449034.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11734,84460468.jpg,Kid,Caucasian,unmasked,mid-dark,Neutral,Female
11735,84462024.jpg,20-30s,Negroid,unmasked,mid-light,Disgust,Male
11736,8446205.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11737,84462869.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Male
11738,84474982.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female
11739,84477724.jpg,Baby,Caucasian,unmasked,light,Neutral,Female
11740,84482764.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11741,84492302.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male
11742,84492911.jpg,20-30s,Negroid,unmasked,mid-dark,Surprise,Female
11743,84495171.jpg,Kid,Caucasian,unmasked,light,Happiness,Male
11744,84503672.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female
11745,84504150.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11746,84504911.jpg,20-30s,Caucasian,unmasked,mid-light,Anger,Female
11747,84511489.jpg,Kid,Caucasian,unmasked,light,Happiness,Male
11748,84522797.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
11749,84527759.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male
11750,84543982.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
11751,84544607.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female
11752,84553213.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11753,84557978.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11754,84567903.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11755,84571223.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11756,84574412.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male
11757,84576983.jpg,Teenager,Mongoloid,unmasked,light,Happiness,Female
11758,84588980.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11759,84589219.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female
11760,84596293.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11761,84596667.jpg,Kid,Caucasian,unmasked,light,Happiness,Female
11762,84597198.jpg,Teenager,Caucasian,unmasked,light,Neutral,Male
11763,84604218.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11764,84610050.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11765,84610050_2.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male
11766,84617468.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11767,84618363.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
11768,84628849.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male
11769,84628873.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11770,84630944.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11771,84633592.jpg,Kid,Caucasian,unmasked,light,Happiness,Female
11772,84633999.jpg,Kid,Caucasian,unmasked,light,Happiness,Male
11773,84634001.jpg,Kid,Caucasian,unmasked,light,Happiness,Male
11774,84634404.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female
11775,84641951.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11776,84644370.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11777,84653067.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male
11778,84662398.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Male
11779,84663816.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Female
11780,84665793.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11781,84665850.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
11782,84668383.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female
11783,84669399.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Female
11784,84669411.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11785,84670274.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
11786,84678421.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female
11787,84680682.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
11788,84685072.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
11789,84689044.jpg,20-30s,Caucasian,unmasked,dark,Happiness,Female
11790,84690246.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11791,84694967.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11792,84696996.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11793,84699169.jpg,Senior,Negroid,unmasked,dark,Anger,Male
11794,84701033.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11795,84708331.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female
11796,84713383.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11797,84714507.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11798,84714677.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
11799,84716671.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11800,84724962.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11801,84726205.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11802,84731504.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11803,84735787.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male
11804,84735792.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female
11805,84735880.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11806,84736541.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
11807,84738451.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male
11808,84740764.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11809,84741243.jpg,20-30s,Negroid,unmasked,mid-light,Neutral,Female
11810,84745134.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11811,84755703.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female
11812,84756313.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11813,84756932.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11814,84757156.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
11815,84757709.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11816,8475879.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11817,8476024.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11818,84761456.jpg,20-30s,Caucasian,unmasked,mid-dark,Happiness,Female
11819,84767712.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11820,84777391.jpg,Kid,Caucasian,unmasked,light,Happiness,Male
11821,84778348.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
11822,84781856.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male
11823,84782820.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11824,84795629.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11825,84799481.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male
11826,84799482.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11827,84800239.jpg,20-30s,Caucasian,unmasked,mid-light,Sadness,Male
11828,84800985.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11829,84801000.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11830,84802622.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11831,84813154.jpg,20-30s,Mongoloid,unmasked,mid-dark,Neutral,Female
11832,84815994.jpg,Kid,Negroid,unmasked,mid-dark,Happiness,Male
11833,84820209.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11834,84826566.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11835,84840337.jpg,Senior,Caucasian,unmasked,light,Happiness,Female
11836,84847709.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11837,84849485.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male
11838,84849485_2.jpg,20-30s,Negroid,unmasked,mid-dark,Anger,Male
11839,84849485_3.jpg,20-30s,Negroid,unmasked,mid-dark,Surprise,Male
11840,84849485_4.jpg,20-30s,Negroid,unmasked,mid-dark,Sadness,Male
11841,84849485_5.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Male
11842,84852528.jpg,20-30s,Caucasian,unmasked,light,Sadness,Female
11843,84854688.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11844,84855211.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11845,84856785.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11846,84856822.jpg,Kid,Caucasian,unmasked,light,Happiness,Female
11847,84864109.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
11848,84873145.jpg,40-50s,Caucasian,unmasked,light,Neutral,Male
11849,84873741.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11850,84874474.jpg,Senior,Negroid,unmasked,mid-dark,Happiness,Female
11851,84876321.jpg,40-50s,Negroid,unmasked,mid-dark,Happiness,Female
11852,84881661.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11853,84882046.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male
11854,84882714.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male
11855,84882983.jpg,20-30s,Negroid,unmasked,dark,Surprise,Male
11856,84888853.jpg,20-30s,Caucasian,unmasked,light,Fear,Female
11857,84904220.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11858,84917975.jpg,20-30s,Caucasian,unmasked,dark,Happiness,Female
11859,84918233.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11860,84919671.jpg,Senior,Caucasian,unmasked,light,Happiness,Male
11861,84920058.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female
11862,84922350.jpg,Teenager,Caucasian,unmasked,light,Neutral,Female
11863,84924163.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11864,84940010.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11865,84944164.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11866,84948654.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male
11867,84948976.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11868,84952459.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female
11869,84976092.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11870,84984119.jpg,Baby,Caucasian,unmasked,light,Happiness,Male
11871,84989437.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11872,85010776.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11873,85015911.jpg,Baby,Caucasian,unmasked,light,Anger,Male
11874,85019692.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male
11875,85020223.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11876,85020717.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male
11877,8502147.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female
11878,85025376.jpg,Baby,Negroid,unmasked,dark,Neutral,Female
11879,85026557.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male
11880,85031534.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11881,85032021.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11882,85034631.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11883,8505245.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11884,85070231.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11885,85071584.jpg,40-50s,Caucasian,unmasked,light,Neutral,Male
11886,85073841.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male
11887,85074230.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11888,85075842.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11889,85078112.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11890,85078383.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male
11891,85079978.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female
11892,85093680.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11893,85094687.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male
11894,85101855.jpg,20-30s,Negroid,unmasked,dark,Happiness,Female
11895,85105672.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female
11896,85106871.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11897,85107177.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Male
11898,85109586.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female
11899,85110016.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male
11900,85111014.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11901,85120262.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Male
11902,85125115.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11903,85126962.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female
11904,85127395.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11905,85142288.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11906,85143531.jpg,20-30s,Mongoloid,masked,light,Neutral,Female
11907,85154415.jpg,20-30s,Negroid,unmasked,dark,Neutral,Female
11908,85154916.jpg,Senior,Mongoloid,unmasked,light,Neutral,Male
11909,85159471.jpg,Kid,Caucasian,unmasked,light,Fear,Male
11910,85159615.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Female
11911,85160656.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11912,85162764.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female
11913,85163499.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11914,85164116.jpg,20-30s,Caucasian,unmasked,dark,Neutral,Female
11915,85165210.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female
11916,85165530.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11917,85166583.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male
11918,85167440.jpg,Teenager,Caucasian,unmasked,light,Neutral,Female
11919,85171416.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female
11920,85182151.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11921,85186278.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female
11922,85187289.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male
11923,85190215.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female
11924,85192311.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
11925,85192330.jpg,20-30s,Caucasian,unmasked,light,Sadness,Male
11926,85192871.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male
11927,85193838.jpg,20-30s,Negroid,unmasked,light,Happiness,Female
11928,85194779.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male
11929,85204433.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female
11930,85217895.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female
